%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1588239131226224598,11620,1588239131225421905,/gps,0,1,35.706299475,128.45671363,105.76,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239131352217841,11621,1588239131351383924,/gps,0,1,35.7063029817,128.456697295,105.745,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239131483235701,11622,1588239131482718944,/gps,0,1,35.7063064,128.456680928,105.753,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239131610862037,11623,1588239131609497070,/gps,0,1,35.7063099083,128.456664488,105.729,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239131739067131,11624,1588239131738426923,/gps,0,1,35.7063133417,128.456648027,105.705,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239131868068307,11625,1588239131867038011,/gps,0,1,35.7063167567,128.456631582,105.673,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239131995789171,11626,1588239131993802070,/gps,0,1,35.7063203067,128.456615195,105.669,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239132123850009,11627,1588239132122929096,/gps,0,1,35.70632379,128.456598787,105.632,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239132253267478,11628,1588239132251981973,/gps,0,1,35.7063274417,128.4565824,105.617,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239132342330553,11629,1588239132341603994,/gps,0,1,35.7063309333,128.456565988,105.604,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239132471492157,11630,1588239132471158027,/gps,0,1,35.7063344983,128.456549662,105.568,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588239132603052154,11631,1588239132602510929,/gps,0,1,35.7063380017,128.456533272,105.566,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239132732214824,11632,1588239132730680942,/gps,0,1,35.706341525,128.456516907,105.546,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239132858195006,11633,1588239132857273101,/gps,0,1,35.7063450117,128.456500595,105.532,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239132985473024,11634,1588239132985023975,/gps,0,1,35.706348475,128.456484273,105.515,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239133113554065,11635,1588239133113004922,/gps,0,1,35.70635191,128.456468083,105.488,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588239133244646921,11636,1588239133243535995,/gps,0,1,35.70635536,128.456451785,105.457,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239133340682975,11637,1588239133339587926,/gps,0,1,35.7063587417,128.456435652,105.441,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239133500480575,11638,1588239133498333930,/gps,0,1,35.7063621717,128.456419673,105.411,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588239133600459662,11639,1588239133599157094,/gps,0,1,35.7063654567,128.456403872,105.379,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588239133721756772,11640,1588239133719558000,/gps,0,1,35.706368665,128.45638827,105.368,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588239133847887931,11641,1588239133845999956,/gps,0,1,35.7063717733,128.456372915,105.319,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239133975586728,11642,1588239133973527908,/gps,0,1,35.7063749617,128.456358025,105.295,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588239134106303062,11643,1588239134104238986,/gps,0,1,35.7063780233,128.456343437,105.255,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588239134244031291,11644,1588239134235677957,/gps,0,1,35.70638111,128.456329173,105.234,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588239134364905023,11645,1588239134364052057,/gps,0,1,35.7063840967,128.456315168,105.226,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588239134489897486,11646,1588239134488430976,/gps,0,1,35.7063870483,128.456301602,105.181,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588239134617798535,11647,1588239134617250919,/gps,0,1,35.7063898133,128.456288297,105.181,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239134707925096,11648,1588239134706975936,/gps,0,1,35.7063926867,128.456275372,105.151,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239134842353304,11649,1588239134841860055,/gps,0,1,35.706395475,128.456262625,105.126,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239134969160907,11650,1588239134967928886,/gps,0,1,35.7063982783,128.456250197,105.121,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239135098460613,11651,1588239135094747066,/gps,0,1,35.7064008817,128.456237798,105.116,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239135223241086,11652,1588239135222954034,/gps,0,1,35.7064036133,128.456225138,105.139,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588239135354579351,11653,1588239135352555036,/gps,0,1,35.7064064533,128.45621218,105.104,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239135482963717,11654,1588239135482563972,/gps,0,1,35.7064091567,128.456199493,105.028,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239135612660601,11655,1588239135612034082,/gps,0,1,35.7064117267,128.456187857,104.956,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239135738444523,11656,1588239135738034963,/gps,0,1,35.706414245,128.456176197,104.911,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239135863847510,11657,1588239135863363027,/gps,0,1,35.7064169517,128.456163647,104.958,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239135996788677,11658,1588239135995798110,/gps,0,1,35.706419585,128.456151413,104.916,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239136088330658,11659,1588239136087876081,/gps,0,1,35.7064222383,128.45613932,104.901,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239136250528908,11660,1588239136250224113,/gps,0,1,35.7064248017,128.456127212,104.901,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239136342254243,11661,1588239136340773105,/gps,0,1,35.7064273617,128.456115305,104.85,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239136469171551,11662,1588239136468667984,/gps,0,1,35.7064300317,128.456103292,104.873,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239136603168079,11663,1588239136602787017,/gps,0,1,35.7064328167,128.456091528,104.831,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239136729673537,11664,1588239136728121995,/gps,0,1,35.7064355867,128.456079898,104.823,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239136855103317,11665,1588239136853842973,/gps,0,1,35.706438565,128.45606828,104.818,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239136981027545,11666,1588239136980444908,/gps,0,1,35.7064417,128.456056748,104.843,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239137109500192,11667,1588239137109129905,/gps,0,1,35.706445075,128.45604543,104.842,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239137242481492,11668,1588239137241760969,/gps,0,1,35.7064486067,128.456034265,104.841,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239137339956537,11669,1588239137339386940,/gps,0,1,35.70645241,128.456023372,104.837,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239137465343794,11670,1588239137463740110,/gps,0,1,35.7064563633,128.456012552,104.842,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239137588034888,11671,1588239137587522029,/gps,0,1,35.70646065,128.456002015,104.828,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239137720269282,11672,1588239137719500064,/gps,0,1,35.7064650833,128.455991723,104.823,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588239137849530323,11673,1588239137848951101,/gps,0,1,35.7064696817,128.455981622,104.827,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239137973442679,11674,1588239137973048925,/gps,0,1,35.7064746833,128.455971935,104.824,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588239138106889861,11675,1588239138106439113,/gps,0,1,35.7064798633,128.455962397,104.819,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239138233762946,11676,1588239138231972932,/gps,0,1,35.7064851717,128.45595314,104.834,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239138371146082,11677,1588239138369419097,/gps,0,1,35.706490625,128.455944207,104.826,0.2809,0.0,0.0,0.0,0.2809,0.0,0.0,0.0,1.1236,1
1588239138490664147,11678,1588239138489785909,/gps,0,1,35.706496215,128.455935347,104.861,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239138619340947,11679,1588239138617747068,/gps,0,1,35.7065019683,128.45592703,104.854,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239138743029325,11680,1588239138742438077,/gps,0,1,35.7065078867,128.455918907,104.889,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239138871822149,11681,1588239138871460914,/gps,0,1,35.7065140033,128.455911148,104.897,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239138969824214,11682,1588239138969419002,/gps,0,1,35.7065203517,128.455903608,104.95,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239139094009795,11683,1588239139092483997,/gps,0,1,35.70652676,128.455896457,104.977,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239139224014616,11684,1588239139223054885,/gps,0,1,35.7065333783,128.455889662,105.052,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239139349749194,11685,1588239139349173069,/gps,0,1,35.70654005,128.455883028,105.087,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239139479313209,11686,1588239139477711915,/gps,0,1,35.7065467883,128.455876807,105.166,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239139607466391,11687,1588239139605899095,/gps,0,1,35.70655333,128.455871253,105.241,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239139733036573,11688,1588239139732743024,/gps,0,1,35.706560095,128.45586575,105.302,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239139868727042,11689,1588239139866935014,/gps,0,1,35.7065669917,128.455860223,105.396,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239139993794998,11690,1588239139991919040,/gps,0,1,35.706574195,128.455854763,105.501,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239140118939092,11691,1588239140118470907,/gps,0,1,35.7065811017,128.455849883,105.534,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239140249695680,11692,1588239140249372005,/gps,0,1,35.7065881183,128.45584512,105.604,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239140377530203,11693,1588239140376027107,/gps,0,1,35.7065953583,128.455840528,105.636,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239140506028461,11694,1588239140504759073,/gps,0,1,35.7066025283,128.455836268,105.695,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239140605726295,11695,1588239140605190038,/gps,0,1,35.7066093767,128.455832313,105.762,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239140726860865,11696,1588239140726290941,/gps,0,1,35.7066162383,128.455828658,105.764,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239140852978867,11697,1588239140852473974,/gps,0,1,35.706623635,128.455825105,105.836,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239140983142641,11698,1588239140982765913,/gps,0,1,35.7066309583,128.455821457,105.93,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239141112971914,11699,1588239141110222101,/gps,0,1,35.7066384717,128.455818255,105.961,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239141241989666,11700,1588239141241611957,/gps,0,1,35.7066460167,128.45581507,106.04,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239141369042894,11701,1588239141368654012,/gps,0,1,35.706653625,128.455812258,106.081,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239141498534227,11702,1588239141495819091,/gps,0,1,35.70666136,128.45580969,106.131,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239141629981227,11703,1588239141624367952,/gps,0,1,35.7066692133,128.45580736,106.2,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239141717029891,11704,1588239141715739011,/gps,0,1,35.7066773017,128.45580516,106.255,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239141845577974,11705,1588239141844470024,/gps,0,1,35.70668542,128.455803327,106.328,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239141971785971,11706,1588239141971385002,/gps,0,1,35.70669374,128.455801722,106.382,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239142102579524,11707,1588239142102011919,/gps,0,1,35.7067021717,128.45580025,106.464,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239142234344793,11708,1588239142233855009,/gps,0,1,35.7067108033,128.455799087,106.516,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239142365024789,11709,1588239142364516973,/gps,0,1,35.70671944,128.455798317,106.605,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239142489562518,11710,1588239142488298892,/gps,0,1,35.7067281717,128.455797483,106.672,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239142614321264,11711,1588239142613665103,/gps,0,1,35.70673702,128.455797323,106.742,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239142743218248,11712,1588239142742492914,/gps,0,1,35.7067460283,128.455797268,106.821,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239142871553182,11713,1588239142870462894,/gps,0,1,35.7067550717,128.455797308,106.896,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239142999993492,11714,1588239142999399900,/gps,0,1,35.70676427,128.455797897,106.963,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239143130121197,11715,1588239143128576040,/gps,0,1,35.70677348,128.455798587,107.053,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239143259058316,11716,1588239143257952928,/gps,0,1,35.7067829183,128.455799635,107.102,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239143351009844,11717,1588239143350485086,/gps,0,1,35.70679231,128.45580095,107.231,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239143480803391,11718,1588239143480051040,/gps,0,1,35.7068018867,128.455802582,107.298,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239143606785589,11719,1588239143605492115,/gps,0,1,35.7068114,128.4558043,107.414,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239143737343739,11720,1588239143734066963,/gps,0,1,35.7068211933,128.455806422,107.542,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239143867710639,11721,1588239143867408037,/gps,0,1,35.706831055,128.455808792,107.611,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239143996268017,11722,1588239143994133949,/gps,0,1,35.70684095,128.455811405,107.712,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239144120659265,11723,1588239144120260953,/gps,0,1,35.7068509083,128.455814462,107.777,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239144249974653,11724,1588239144248809099,/gps,0,1,35.706860895,128.455817533,107.874,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239144376392074,11725,1588239144375613927,/gps,0,1,35.7068709617,128.455820712,108.017,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239144503184484,11726,1588239144502717971,/gps,0,1,35.7068811583,128.455823918,108.158,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239144632243779,11727,1588239144631858110,/gps,0,1,35.7068914917,128.45582709,108.275,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239144723721731,11728,1588239144723177909,/gps,0,1,35.70690188,128.455830428,108.378,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239144851031930,11729,1588239144850717067,/gps,0,1,35.7069123833,128.455833792,108.472,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239144981784160,11730,1588239144980750083,/gps,0,1,35.7069229267,128.455837158,108.604,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239145109252752,11731,1588239145108746051,/gps,0,1,35.70693365,128.455840497,108.727,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239145240111719,11732,1588239145238699913,/gps,0,1,35.7069444283,128.455843892,108.825,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239145370123698,11733,1588239145369761943,/gps,0,1,35.7069553817,128.455847402,108.913,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239145494484995,11734,1588239145493468046,/gps,0,1,35.70696629,128.455850985,108.997,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239145631795652,11735,1588239145629991054,/gps,0,1,35.7069772767,128.455854497,109.077,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239145752023486,11736,1588239145751235961,/gps,0,1,35.7069884883,128.455858058,109.192,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239145879500975,11737,1588239145878664970,/gps,0,1,35.7069997117,128.455861658,109.288,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239145968417827,11738,1588239145967998981,/gps,0,1,35.7070110367,128.4558652,109.418,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239146097623377,11739,1588239146097130060,/gps,0,1,35.70702234,128.45586897,109.506,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239146234547038,11740,1588239146234148979,/gps,0,1,35.70703377,128.455872515,109.616,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239146358983775,11741,1588239146358122110,/gps,0,1,35.7070452483,128.455876252,109.73,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239146494634685,11742,1588239146491930961,/gps,0,1,35.7070569467,128.455879907,109.831,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239146613921888,11743,1588239146613624095,/gps,0,1,35.70706859,128.455883728,109.956,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239146745586547,11744,1588239146743385076,/gps,0,1,35.7070803683,128.455887567,110.057,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239146868337519,11745,1588239146867192983,/gps,0,1,35.70709214,128.455891475,110.158,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239146999505905,11746,1588239146998322963,/gps,0,1,35.7071038967,128.455895565,110.259,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239147126370272,11747,1588239147125673055,/gps,0,1,35.7071158317,128.455899553,110.367,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239147263726654,11748,1588239147261418104,/gps,0,1,35.7071278767,128.455903425,110.468,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239147347761756,11749,1588239147347341060,/gps,0,1,35.7071397317,128.455907283,110.575,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239147476321617,11750,1588239147475600004,/gps,0,1,35.7071517033,128.455910865,110.679,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239147603003635,11751,1588239147602438926,/gps,0,1,35.7071639283,128.455914777,110.848,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239147730136927,11752,1588239147729691028,/gps,0,1,35.70717602,128.455918652,110.976,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239147863672889,11753,1588239147861102104,/gps,0,1,35.7071880633,128.455922573,111.078,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239147989515823,11754,1588239147988815069,/gps,0,1,35.707200075,128.455926408,111.185,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239148122459473,11755,1588239148119719982,/gps,0,1,35.70721187,128.455930127,111.338,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239148247590155,11756,1588239148246833086,/gps,0,1,35.7072236817,128.45593373,111.453,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239148380789488,11757,1588239148375993013,/gps,0,1,35.707235325,128.455937395,111.522,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239148502636405,11758,1588239148502274990,/gps,0,1,35.7072468883,128.455940993,111.622,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239148630426587,11759,1588239148629926919,/gps,0,1,35.7072583017,128.455944457,111.747,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239148725244565,11760,1588239148724312067,/gps,0,1,35.7072696517,128.455947917,111.836,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239148851946697,11761,1588239148851330041,/gps,0,1,35.7072810017,128.455951332,111.946,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239148985427835,11762,1588239148984982967,/gps,0,1,35.7072920817,128.455954588,112.054,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239149106349493,11763,1588239149105598926,/gps,0,1,35.7073031933,128.45595786,112.153,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239149236502400,11764,1588239149236195087,/gps,0,1,35.7073142517,128.455961083,112.285,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239149369080752,11765,1588239149367413997,/gps,0,1,35.70732527,128.455964335,112.378,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239149499330602,11766,1588239149497011899,/gps,0,1,35.707336215,128.455967653,112.481,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239149619151782,11767,1588239149618381977,/gps,0,1,35.70734717,128.455971085,112.569,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239149749585337,11768,1588239149748234033,/gps,0,1,35.707358125,128.455974423,112.671,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239149876758430,11769,1588239149876213073,/gps,0,1,35.70736898,128.455977853,112.782,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239150005977934,11770,1588239150004796028,/gps,0,1,35.7073797983,128.455981163,112.878,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239150103776113,11771,1588239150103157043,/gps,0,1,35.7073906333,128.455984573,112.965,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239150265499390,11772,1588239150264292955,/gps,0,1,35.7074013383,128.455987928,113.078,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239150363022653,11773,1588239150357114076,/gps,0,1,35.70741197,128.455991258,113.197,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239150483274817,11774,1588239150482948064,/gps,0,1,35.7074224383,128.455994725,113.316,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239150611877262,11775,1588239150611306905,/gps,0,1,35.70743282,128.455998062,113.433,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239150744777689,11776,1588239150742837905,/gps,0,1,35.7074431433,128.456001593,113.501,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239150869774575,11777,1588239150868664979,/gps,0,1,35.7074533783,128.456004978,113.576,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239151003508437,11778,1588239151001064062,/gps,0,1,35.7074634467,128.456008367,113.658,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239151127148616,11779,1588239151125458002,/gps,0,1,35.7074734417,128.456011683,113.723,0.2704,0.0,0.0,0.0,0.2704,0.0,0.0,0.0,1.0816,1
1588239151252911434,11780,1588239151251991033,/gps,0,1,35.7074833717,128.456014957,113.79,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239151344154924,11781,1588239151343292951,/gps,0,1,35.7074930433,128.456018247,113.871,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
1588239151473035054,11782,1588239151472341060,/gps,0,1,35.70750255,128.456021425,113.944,0.2601,0.0,0.0,0.0,0.2601,0.0,0.0,0.0,1.0404,1
